user_id,day_type,is_weekday,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,work_intensity_ratio,meeting_burden,break_adequacy,screen_time_per_meeting,workload_pressure,high_workload_flag,sleep_deficit,recovery_index,fatigue_risk,health_risk_score,poor_recovery_flag,task_efficiency,work_hours_productivity,work_life_balance_score,burnout_score,burnout_score_normalized,burnout_risk,high_burnout_risk_flag,medium_high_burnout_risk_flag,after_hours_work_hours_est
14,Weekday,1,9.76,13.69,2,2,0,7.75,83.8,1.39,0.2,0.2,6.52,10.26,0,0.25,-3.94,2.06,21.9,0,8.5,2927.41,43.08,22.16,13.9,Low,0,0,0
14,Weekday,1,7.53,10.9,1,2,0,6.09,86.2,1.43,0.13,0.26,9.91,7.78,0,1.91,-2.81,1.77,27.2,0,11.3,4292.76,39.55,25.43,16.21,Low,0,0,0
14,Weekday,1,8.03,11.08,2,4,1,7.24,70.7,1.36,0.25,0.49,5.28,9.53,0,0.76,0.16,0.22,6,0,8.7,3285.19,50.18,36.54,24.07,Low,0,0,0.8
14,Weekday,1,7.88,10.44,3,1,1,7.7,68.8,1.31,0.38,0.13,3.37,9.63,1,0.3,-1.74,-1.11,1.5,0,8.62,3265.71,18.23,42.97,28.62,Low,0,0,0.79
14,Weekend,0,5.13,8.16,2,1,0,7.31,69.2,1.56,0.38,0.19,3.89,5.63,0,0.69,0.15,-2.8,3.45,0,13.23,4553.36,46.3,45.23,30.21,Low,0,0,0
14,Weekend,0,4.08,7.27,1,3,0,6.3,75.7,1.74,0.24,0.72,6.61,4.33,0,1.7,2.03,-2.18,8.5,0,18.11,5510.96,66.93,43.8,29.2,Low,0,0,0
14,Weekend,0,4.4,8.24,2,3,1,5.68,71.7,1.83,0.44,0.67,3.92,5.9,0,2.32,0.44,-0.28,11.6,0,15.93,5066.8,41,48.61,32.61,Low,0,0,0.44
15,Weekday,1,8.02,11.61,4,3,1,7.25,82.6,1.43,0.49,0.37,2.83,10.02,1,0.75,-1.36,0.73,11.1,0,10.17,3843.65,38.3,25.75,16.44,Low,0,0,0.8
15,Weekend,0,4.71,7.84,2,3,0,7.54,78,1.63,0.42,0.62,3.73,5.21,0,0.46,2.7,-3.47,2.3,0,16.22,5350.8,73.71,30.57,19.85,Low,0,0,0
15,Weekday,1,7.56,9.28,2,5,1,7.79,83.4,1.21,0.26,0.65,4.42,9.06,0,0.21,3.51,-2.41,1.05,0,10.89,4136.64,68.18,35.76,23.52,Low,0,0,0.76
15,Weekday,1,8.89,11.58,7,2,0,7.9,64,1.29,0.78,0.22,1.63,10.64,1,0.1,-1.68,-0.27,0.5,0,7.12,2606.93,47.69,56.49,38.18,Low,0,0,0
15,Weekday,1,8.83,12.06,2,2,1,6.74,49.6,1.35,0.22,0.22,5.74,10.33,0,1.26,-3.32,1.95,25.8,0,5.55,2040.21,19.23,74.52,50.93,Medium,0,1,0.88
15,Weekday,1,9.96,13.02,3,1,0,8.69,40,1.29,0.3,0.1,4.2,10.71,1,-0.69,-3.33,-0.02,0,0,3.98,1344,37.33,90,61.87,Medium,0,1,0
15,Weekend,0,5.2,8.68,2,2,0,6.15,40,1.64,0.38,0.38,4.13,5.7,0,1.85,-0.53,-0.55,9.25,0,7.55,2613.33,49.32,95.41,65.7,Medium,0,1,0
15,Weekday,1,7.87,10.43,4,3,0,5.39,40,1.31,0.5,0.38,2.54,8.87,1,2.61,-2.04,2.35,36.5,1,5.02,1901.33,44.94,105.92,73.13,Medium,0,1,0
15,Weekday,1,9.05,11.45,2,3,1,7.09,40,1.25,0.22,0.33,5.45,10.55,0,0.91,-1.36,0.81,12.7,0,4.37,1586.67,32.97,117.35,81.21,High,1,1,0.91
15,Weekday,1,5.69,9.32,0,5,1,8.65,40,1.61,0,0.86,93.2,6.69,0,-0.65,4.33,-3.66,0,0,6.91,2482.67,82.12,120.7,83.58,High,1,1,0.57
16,Weekday,1,10.13,13.13,2,5,1,6.32,92,1.28,0.2,0.49,6.25,11.63,0,1.68,-1.81,3.65,44.9,0,8.99,2986.93,46.88,15.64,9.29,Low,0,0,1.01
16,Weekend,0,4.93,8.07,0,2,0,7.22,89.2,1.6,0,0.4,80.7,4.93,0,0.78,1.15,-2.76,3.9,0,17.73,5988.29,58.43,18.13,11.05,Low,0,0,0
16,Weekend,0,3,6.33,1,5,1,6.61,91.8,2.04,0.32,1.61,5.75,4.25,0,1.39,5.28,-3.59,6.95,0,29.61,7344,77.58,17.84,10.85,Low,0,0,0.3
16,Weekend,0,3.37,7.25,2,2,1,6.98,86.6,2.09,0.58,0.58,3.45,4.87,0,1.02,1.73,-3.22,5.1,0,24.96,6714.39,42.87,22.18,13.92,Low,0,0,0.34
16,Weekday,1,8.48,11.67,3,2,1,5.82,66.6,1.36,0.35,0.23,3.76,10.23,1,2.18,-3.85,2.94,40.3,1,7.76,2894.88,13.73,37.16,24.51,Low,0,0,0.85
16,Weekday,1,6.97,9.21,2,5,1,6.53,75.6,1.3,0.28,0.71,4.39,8.47,0,1.47,2.32,-0.58,7.35,0,10.69,4047.12,61.1,37.67,24.87,Low,0,0,0.7
16,Weekday,1,7.93,10.56,2,5,0,7.51,83,1.32,0.25,0.62,5.03,8.43,0,0.49,1.95,-0.7,2.45,0,10.34,3912.07,84.6,38.16,25.22,Low,0,0,0
16,Weekday,1,10.09,11.81,1,5,1,7.98,73,1.16,0.1,0.49,10.74,11.34,0,0.02,1.17,-0.16,0.1,0,7.16,2389.53,59.49,47.61,31.9,Low,0,0,1.01
16,Weekend,0,4.74,8.71,1,2,1,6.4,65,1.8,0.21,0.41,7.92,5.99,0,1.6,-0.31,-0.89,8,0,13.43,4446,33.04,54.03,36.44,Low,0,0,0.47
16,Weekday,1,7.87,10.8,2,3,0,4.5,72.2,1.36,0.25,0.38,5.14,8.37,0,3.5,-3.3,4.05,58,1,9.06,3431.91,38.27,56.37,38.09,Low,0,0,0
17,Weekend,0,5.41,8,1,2,0,6.53,94.5,1.45,0.18,0.36,7.27,5.66,0,1.47,0.53,-1.8,7.35,0,17.15,6041.7,51.33,8.44,4.2,Low,0,0,0
17,Weekday,1,8.18,11.19,3,5,1,6.21,88.3,1.35,0.36,0.6,3.61,9.93,1,1.79,0.02,1.88,27.7,0,10.66,4014.71,53.86,17.34,10.49,Low,0,0,0.82
17,Weekday,1,8.83,12,2,1,0,6.85,84,1.34,0.22,0.11,5.71,9.33,0,1.15,-4.15,1.73,23,0,9.41,3455.2,28.06,25.41,16.2,Low,0,0,0
17,Weekend,0,3.7,6.45,1,4,0,7.26,85.5,1.7,0.26,1.05,5.86,3.95,0,0.74,4.81,-4.44,3.7,0,22.5,6441,87.65,24.95,15.87,Low,0,0,0
17,Weekday,1,7.14,10.24,1,2,0,5.62,81.3,1.41,0.14,0.28,9.31,7.39,0,2.38,-2.62,1.81,30,1,11.23,4260.12,37.59,31.22,20.31,Low,0,0,0
17,Weekday,1,8.18,10.71,8,2,1,6.69,73.3,1.29,0.97,0.24,1.32,11.18,1,1.31,-2.02,0.68,13.3,0,8.85,3332.71,21.46,43.64,29.09,Low,0,0,0.82
17,Weekend,0,6.35,7.94,1,1,1,5.42,61.4,1.23,0.16,0.16,7.22,7.6,0,2.58,-1.52,-0.19,12.9,1,9.52,3540.73,7.25,53.43,36.01,Low,0,0,0.64
17,Weekday,1,8.93,10.99,2,1,0,5.92,61.4,1.22,0.22,0.11,5.23,9.43,0,2.08,-4.07,2.11,31.5,1,6.8,2484.65,20.68,59.92,40.6,Low,0,0,0
17,Weekend,0,4.64,6.18,1,1,1,6.73,54.6,1.3,0.21,0.21,5.62,5.89,0,1.27,1.55,-3.92,6.35,0,11.52,3771.04,23.92,65.58,44.6,Low,0,0,0.46
17,Weekend,0,5.82,7.88,0,3,1,7.19,63.1,1.33,0,0.51,78.8,6.82,0,0.81,2.31,-2.9,4.05,0,10.66,3861.72,46.65,65.06,44.24,Low,0,0,0.58
18,Weekday,1,9.89,12.69,1,3,1,5.89,79.4,1.27,0.1,0.3,11.54,11.14,0,2.11,-3.8,3.86,49.1,1,7.95,2704.89,20.61,23.33,14.73,Low,0,0,0.99
18,Weekday,1,6.76,10.07,3,5,1,5.84,84.3,1.47,0.44,0.73,3.25,8.51,1,2.16,0.77,1.31,23.9,0,12.29,4630.88,56.76,27.56,17.72,Low,0,0,0.68
18,Weekday,1,7.71,10.43,4,3,1,8.58,71.8,1.34,0.51,0.38,2.54,9.71,1,-0.58,1.15,-2.44,0,0,9.19,3489.48,49.51,39.33,26.04,Low,0,0,0.77
18,Weekend,0,3.95,7.19,1,2,0,5.45,73.5,1.78,0.25,0.49,6.54,4.2,0,2.55,0.26,-0.99,12.75,0,18.15,5414.5,49.08,40.79,27.08,Low,0,0,0
18,Weekday,1,6.44,10.38,2,5,1,6.81,67.3,1.59,0.31,0.76,4.94,7.94,0,1.19,1.43,0.17,7.6,0,10.29,3840.59,65.31,48.35,32.42,Low,0,0,0.64
18,Weekday,1,9.36,11.61,4,5,1,8.91,60.8,1.23,0.42,0.53,2.83,11.36,1,-0.91,2.3,-1.76,0,0,6.43,2286.08,69.39,58.38,39.51,Low,0,0,0.94
18,Weekend,0,3.08,5.72,0,3,0,4.5,60.5,1.8,0,0.94,57.2,3.08,0,3.5,1.78,-1.03,17.5,0,19.03,4807.73,57.43,59.21,40.1,Low,0,0,0
18,Weekend,0,3.32,6.19,0,5,0,6.53,57.6,1.81,0,1.46,61.9,3.32,0,1.47,5.34,-3.6,7.35,0,16.84,4485.12,95.7,59.71,40.45,Low,0,0,0
18,Weekday,1,8.69,11.15,2,2,1,8.44,49.5,1.27,0.23,0.23,5.31,10.19,0,-0.44,-0.71,-1.51,0,0,5.63,2082.3,32.54,70.01,47.74,Medium,0,1,0.87
18,Weekend,0,3.35,5.57,3,3,1,8.01,63.2,1.61,0.87,0.87,1.8,5.1,0,-0.01,5.44,-6.44,0,0,18.32,4908.53,62.67,66.46,45.23,Low,0,0,0.34
19,Weekday,1,7.88,11.39,4,1,1,7.64,82,1.43,0.5,0.13,2.78,9.88,1,0.36,-2.75,-0.07,1.8,0,10.28,3892.27,17.78,26.85,17.22,Low,0,0,0.79
19,Weekday,1,8.65,10.52,5,3,0,6.39,72.3,1.2,0.57,0.34,2.06,9.9,1,1.61,-1.13,0.94,17.4,0,8.26,3060.7,49.32,40.81,27.09,Low,0,0,0
19,Weekend,0,4.05,6.41,1,4,1,5.89,64,1.54,0.24,0.96,5.83,5.3,0,2.11,3.48,-2.42,10.55,0,15.42,4672,55.97,47.27,31.66,Low,0,0,0.4
19,Weekday,1,10.07,11.93,1,4,1,6.76,73.7,1.17,0.1,0.39,10.85,11.32,0,1.24,-1.17,1.79,24.1,0,7.25,2422.27,38.42,53.77,36.25,Low,0,0,1.01
19,Weekday,1,9.07,12.06,3,1,0,7.46,54.6,1.32,0.33,0.11,3.89,9.82,1,0.54,-3.6,0.87,11.4,0,5.95,2158.52,31.67,71.39,48.71,Medium,0,1,0
19,Weekday,1,8.74,12.36,0,5,1,8.18,52,1.4,0,0.57,123.6,9.74,0,-0.18,0.82,0.09,0,0,5.88,2170.13,66.39,79.75,54.62,Medium,0,1,0.87
19,Weekend,0,4.87,6.47,1,2,0,8.72,52.3,1.3,0.2,0.4,5.88,5.12,0,-0.72,4.25,-6.61,0,0,10.52,3531.99,69.92,80.81,55.37,Medium,0,1,0
19,Weekday,1,8.51,10.34,3,4,0,6.29,40,1.2,0.35,0.46,3.34,9.26,1,1.71,-0.05,0.9,17.6,0,4.65,1730.67,61.14,93.86,64.6,Medium,0,1,0
19,Weekend,0,4.19,5.88,0,4,1,8.05,40,1.37,0,0.93,58.8,5.19,0,-0.05,6.17,-6.2,0,0,9.32,2882.67,71.61,94.83,65.29,Medium,0,1,0.42
19,Weekend,0,3,6.27,1,2,0,6.69,44.5,2.02,0.32,0.65,5.7,3.25,0,1.31,2.42,-3.77,6.55,0,14.35,3560,62.18,93.79,64.55,Medium,0,1,0
20,Weekend,0,4.02,6.25,1,3,0,5.99,88.1,1.52,0.24,0.73,5.68,4.27,0,2.01,2.74,-2.73,10.05,0,21.38,6448.92,64.85,14.65,8.59,Low,0,0,0
20,Weekend,0,3,6.94,1,1,1,8.04,95.6,2.24,0.32,0.32,6.31,4.25,0,-0.04,2.1,-5.12,0,0,30.84,7648,40.3,13.5,7.78,Low,0,0,0.3
20,Weekend,0,4.89,7.58,3,2,0,5.01,86.5,1.52,0.6,0.4,2.45,5.64,0,2.99,-0.57,0.07,15.6,1,17.33,5830.1,42.02,21.44,13.39,Low,0,0,0
20,Weekday,1,7.92,11.19,2,1,1,4.99,88.3,1.4,0.25,0.12,5.33,9.42,0,3.01,-5.2,3.7,52.1,1,11.01,4167.76,0,29.53,19.11,Low,0,0,0.79
20,Weekend,0,4.8,7.9,2,1,1,6.91,69.8,1.61,0.41,0.2,3.76,6.3,0,1.09,0.01,-2.46,5.45,0,14.24,4746.4,24.62,41.44,27.54,Low,0,0,0.48
20,Weekend,0,4.4,7.86,0,1,0,5.38,69,1.75,0,0.22,78.6,4.4,0,2.62,-1.48,-0.21,13.1,1,15.33,4876,34.75,44.41,29.64,Low,0,0,0
20,Weekend,0,5.1,7.15,2,5,0,6.64,66.9,1.38,0.38,0.96,3.4,5.6,0,1.36,4.49,-2.81,6.8,0,12.87,4415.4,89.4,47.11,31.54,Low,0,0,0
20,Weekend,0,4.32,5.88,1,4,0,6.33,71,1.33,0.23,0.9,5.35,4.57,0,1.67,4.45,-3.62,8.35,0,16.06,5055.2,78.19,46.36,31.01,Low,0,0,0
20,Weekday,1,6.87,9.97,1,4,0,6.95,66.2,1.43,0.14,0.57,9.06,7.12,0,1.05,0.98,-0.46,5.25,0,9.5,3588.04,72.64,51.99,35,Low,0,0,0
20,Weekday,1,9.33,12.35,4,4,0,7.08,69.9,1.31,0.42,0.42,3.01,10.33,1,0.92,-1.27,1.73,21.9,0,7.41,2642.22,63.78,58.24,39.41,Low,0,0,0
21,Weekend,0,5.97,8.73,0,3,0,4.96,80.2,1.44,0,0.49,87.3,5.97,0,3.04,-0.77,1.29,28.1,1,13.21,4828.04,49.32,19.01,11.67,Low,0,0,0
21,Weekend,0,4.63,6.8,0,1,1,6.72,79.2,1.44,0,0.21,68,5.63,0,1.28,0.92,-3.28,6.4,0,16.74,5475.36,23.88,22.18,13.92,Low,0,0,0.46
21,Weekend,0,6.83,8.38,1,1,1,6.15,84,1.21,0.14,0.14,7.62,8.08,0,1.85,-1.23,-0.85,9.25,0,12.12,4575.2,10.8,25.61,16.34,Low,0,0,0.68
21,Weekend,0,6.85,8.53,2,4,0,6.55,70.1,1.23,0.29,0.58,4.06,7.35,0,1.45,2.02,-1.3,7.25,0,10.09,3808.77,69.72,34.73,22.79,Low,0,0,0
21,Weekend,0,5.35,7.41,0,1,1,7.77,74.3,1.36,0,0.18,74.1,6.35,0,0.23,1.36,-4.24,1.15,0,13.63,4779.97,28.88,35.97,23.67,Low,0,0,0.54
21,Weekend,0,4.51,7.58,2,1,0,8.39,71.1,1.64,0.43,0.22,3.61,5.01,0,-0.39,1.81,-5.01,0,0,15.42,4972.26,56.89,39.1,25.88,Low,0,0,0
21,Weekend,0,4.56,7.3,1,1,1,6.81,70.1,1.57,0.21,0.21,6.64,5.81,0,1.19,0.51,-2.92,5.95,0,15.04,4878.96,24.83,42.83,28.52,Low,0,0,0.46
21,Weekend,0,3.83,7.12,1,2,1,7.78,73.4,1.81,0.25,0.51,6.47,5.08,0,0.22,2.66,-4.55,1.1,0,18.68,5465.85,47.03,43.55,29.03,Low,0,0,0.38
21,Weekday,1,9.91,13.76,3,4,1,7.55,65.9,1.37,0.3,0.4,4.44,11.66,1,0.45,-2.21,2.44,26.6,0,6.58,2236.21,44.98,54.85,37.02,Low,0,0,0.99
21,Weekend,0,6.58,10.51,2,2,0,6.02,59.5,1.57,0.3,0.3,5,7.08,0,1.98,-2.49,1.48,24.7,0,8.91,3339.93,42.83,62.24,42.24,Low,0,0,0
22,Weekday,1,9.82,12.08,1,2,1,8.05,74,1.22,0.1,0.2,10.98,11.07,0,-0.05,-2.03,0,0,0,7.46,2555.47,25.1,26.38,16.89,Low,0,0,0.98
22,Weekday,1,9.68,13.48,5,3,1,7.01,76.2,1.38,0.51,0.31,2.64,11.93,1,0.99,-3.47,2.96,34.6,0,7.79,2702.56,29.85,33.16,21.68,Low,0,0,0.97
22,Weekend,0,5.81,7.99,2,3,0,6.86,78.4,1.35,0.34,0.51,3.8,6.31,0,1.14,1.87,-2.3,5.7,0,13.27,4803.31,64.21,34.59,22.69,Low,0,0,0
22,Weekday,1,7.91,11.02,4,1,0,5.59,75.8,1.38,0.5,0.12,2.69,8.91,1,2.41,-4.43,2.64,38.4,1,9.46,3582.81,22.28,41.41,27.51,Low,0,0,0
22,Weekend,0,4.9,8.73,0,5,0,7.82,69.5,1.75,0,1,87.3,4.9,0,0.18,4.09,-3,0.9,0,13.9,4679.67,99.05,44.38,29.61,Low,0,0,0
22,Weekend,0,6.91,10.31,1,4,0,7.24,65.2,1.47,0.14,0.57,9.37,7.16,0,0.76,0.93,-0.55,3.8,0,9.3,3516.45,74.66,48.79,32.73,Low,0,0,0
22,Weekday,1,8.22,9.97,6,3,0,6.25,58.2,1.2,0.72,0.36,1.63,9.72,1,1.75,-0.72,0.6,14.7,0,7,2630.64,50,57.26,38.72,Low,0,0,0
22,Weekday,1,5.37,8.7,2,5,0,7.89,68.3,1.59,0.37,0.91,4.14,5.87,0,0.11,4.19,-3.14,0.55,0,12.49,4384.86,97.7,54.6,36.84,Low,0,0,0
22,Weekend,0,4.71,7.96,1,3,0,6.74,54.2,1.65,0.21,0.62,7.24,4.96,0,1.26,1.78,-2.15,6.3,0,11.27,3718.12,67.71,61.68,41.85,Low,0,0,0
22,Weekday,1,6.99,9.09,2,4,0,5.16,55.4,1.28,0.28,0.56,4.33,7.49,0,2.84,0.07,1.35,27.7,0,7.81,2958.36,58.74,64.74,44.01,Low,0,0,0
23,Weekday,1,11.64,15.41,2,3,1,8.32,84.5,1.31,0.17,0.26,7.34,13.14,0,-0.32,-4.09,2.93,27.7,0,7.2,1892.8,31.84,23.31,14.72,Low,0,0,1.16
23,Weekend,0,3.27,5.89,0,1,0,5.68,87.1,1.75,0,0.3,58.9,3.27,0,2.32,0.79,-2.63,11.6,0,25.85,6811.22,41.52,23.08,14.55,Low,0,0,0
23,Weekend,0,4.32,6.48,0,5,0,7.02,86.3,1.47,0,1.13,64.8,4.32,0,0.98,5.54,-4.05,4.9,0,19.52,6144.56,95.37,23.29,14.7,Low,0,0,0
23,Weekday,1,7.65,9.45,1,3,0,9.16,86.6,1.22,0.13,0.39,8.59,7.9,0,-1.16,2.71,-4.29,0,0,11.17,4243.4,74.1,25.85,16.51,Low,0,0,0
23,Weekend,0,5.81,7.87,3,5,1,7.9,76.4,1.33,0.51,0.85,2.54,7.56,0,0.1,5.03,-3.98,0.5,0,12.93,4680.77,76.01,33.04,21.6,Low,0,0,0.58
23,Weekday,1,9.43,13.38,4,1,0,6.42,70.4,1.4,0.42,0.1,3.26,10.43,1,1.58,-5.96,3.75,45.4,0,7.39,2614.19,22.43,43.19,28.77,Low,0,0,0
23,Weekday,1,7.85,9.78,2,5,0,8.25,70.2,1.23,0.25,0.63,4.66,8.35,0,-0.25,3.47,-2.6,0,0,8.83,3346.2,90.48,46.36,31.01,Low,0,0,0
23,Weekday,1,7.84,11.22,1,5,0,8.12,67.2,1.41,0.13,0.63,10.2,8.09,0,-0.12,1.9,-0.96,0,0,8.46,3207.68,89.54,50.73,34.1,Low,0,0,0
23,Weekday,1,7.57,9.55,6,2,0,8.87,56.7,1.25,0.78,0.26,1.57,9.07,1,-0.87,1.32,-3.75,0,0,7.39,2808.54,60.24,60.06,40.7,Low,0,0,0
23,Weekend,0,3.75,6.23,1,1,1,7.53,59.3,1.62,0.26,0.26,5.66,5,0,0.47,2.3,-5.06,2.35,0,15.4,4447.5,33.47,60.96,41.34,Low,0,0,0.38
24,Weekday,1,7.37,10.76,5,5,0,7.43,78.5,1.44,0.67,0.67,2.11,8.62,1,0.57,1.67,-0.38,2.85,0,10.51,3993.03,86.24,26.46,16.94,Low,0,0,0
24,Weekend,0,3.07,6.94,0,5,0,7.46,83.8,2.19,0,1.58,69.4,3.07,0,0.54,5.52,-4.25,2.7,0,26.44,6664.89,100,22.97,14.47,Low,0,0,0
24,Weekday,1,8.26,11.99,3,4,1,5.39,74.6,1.43,0.36,0.48,3.87,10.01,1,2.61,-2.6,3.91,52.1,1,8.92,3352.03,35.38,37.69,24.88,Low,0,0,0.83
24,Weekday,1,6.54,9.15,1,4,0,7.95,73.3,1.38,0.15,0.6,8.32,6.79,0,0.05,2.8,-2.78,0.25,0,11.04,4134.12,81.46,41.7,27.72,Low,0,0,0
24,Weekend,0,3.66,7.03,1,4,0,6.94,69.9,1.87,0.27,1.06,6.39,3.91,0,1.06,3.91,-3.38,5.3,0,18.59,5284.44,85.41,43.7,29.13,Low,0,0,0
24,Weekday,1,9.72,12.32,2,4,1,8.12,71,1.25,0.2,0.41,5.87,11.22,0,-0.12,-0.2,0.14,0.8,0,7.23,2499.2,50.02,53.25,35.89,Low,0,0,0.97
24,Weekend,0,5.51,7.23,3,5,0,6.09,75.9,1.29,0.53,0.89,2.33,6.26,0,1.91,3.86,-1.9,9.55,0,13.53,4801.94,83.64,55.11,37.2,Low,0,0,0
24,Weekday,1,9.06,11.33,2,2,0,4.81,56.2,1.24,0.22,0.22,5.4,9.56,0,3.19,-4.52,4.12,57.1,1,6.14,2225.52,23.83,73.31,50.07,Medium,0,1,0
24,Weekend,0,3.4,6.44,2,5,1,6.62,45.8,1.84,0.57,1.43,3.07,4.9,0,1.38,5.18,-3.49,6.9,0,13.09,3541.87,76.05,79.81,54.67,Medium,0,1,0.34
24,Weekday,1,9.53,11.62,3,5,0,7.24,43.2,1.21,0.31,0.52,3.75,10.28,1,0.76,0.62,0.76,11.4,0,4.49,1575.36,76.18,89.43,61.47,Medium,0,1,0
25,Weekday,1,9.02,11.16,5,4,0,5.23,73.9,1.22,0.55,0.44,2.19,10.27,1,2.77,-1.93,3.31,47,1,8.1,2946.15,51.14,27.89,17.95,Low,0,0,0
25,Weekday,1,7.46,9.58,2,3,0,8.07,81.9,1.27,0.26,0.4,4.56,7.96,0,-0.07,1.49,-2.53,0,0,10.83,4116.84,66.68,30.24,19.62,Low,0,0,0
25,Weekend,0,3.18,6.96,3,1,1,5.81,76,2.12,0.91,0.3,2.25,4.93,0,2.19,-0.15,-1.76,10.95,1,23.17,5988.8,22.85,37.99,25.1,Low,0,0,0.32
25,Weekday,1,8.38,11.19,3,4,0,7.21,73.8,1.32,0.35,0.47,3.61,9.13,1,0.79,0.02,0.38,7.7,0,8.7,3257.04,68.56,46.72,31.27,Low,0,0,0
25,Weekday,1,9.51,12.64,5,3,0,5.02,61.6,1.32,0.52,0.31,2.48,10.76,1,2.98,-4.62,5.11,66,1,6.41,2254.56,35.61,64.37,43.75,Low,0,0,0
25,Weekday,1,8.24,11.08,2,5,0,6.82,55.9,1.33,0.24,0.6,5.28,8.74,0,1.18,0.74,0.85,14.4,0,6.7,2519.23,78.19,73.49,50.2,Medium,0,1,0
25,Weekend,0,4.44,7.8,0,3,0,6.49,56,1.72,0,0.66,78,4.44,0,1.51,1.69,-1.93,7.55,0,12.33,3942.4,66.92,75.22,51.42,Medium,0,1,0
25,Weekday,1,8.65,11.2,3,5,0,7.92,50.8,1.28,0.34,0.57,3.61,9.4,1,0.08,1.72,-0.68,0.4,0,5.81,2150.53,84.8,84.49,57.98,Medium,0,1,0
25,Weekend,0,4.92,8.39,1,2,0,7.5,44.7,1.67,0.2,0.4,7.63,5.17,0,0.5,1.11,-2.86,2.5,0,8.9,3003.84,60.57,89.82,61.75,Medium,0,1,0
25,Weekday,1,8.63,12.01,2,3,1,7.06,40,1.38,0.23,0.34,5.72,10.13,0,0.94,-1.95,1.42,18.9,0,4.58,1698.67,34.43,101.79,70.21,Medium,0,1,0.86
26,Weekend,0,5.83,8.2,1,4,0,6.17,88.5,1.38,0.17,0.67,7.45,6.08,0,1.83,1.97,-1.05,9.15,0,14.92,5410.3,70.96,15.86,9.45,Low,0,0,0
26,Weekend,0,5.13,8.29,1,2,1,7.87,95.1,1.59,0.19,0.38,7.54,6.38,0,0.13,1.58,-3.52,0.65,0,18.18,6257.58,42.51,17.23,10.42,Low,0,0,0.51
26,Weekday,1,7.69,11.26,2,2,0,8.11,77.7,1.45,0.26,0.26,5.36,8.19,0,-0.11,-1.15,-0.9,0,0,9.97,3786.58,54.06,30.19,19.58,Low,0,0,0
26,Weekend,0,5.07,6.79,2,2,1,7,88,1.31,0.39,0.39,3.23,6.57,0,1,2.21,-3.71,5,0,17.02,5825.6,36.22,30.5,19.8,Low,0,0,0.51
26,Weekend,0,6.49,10.12,1,2,0,8.91,70.3,1.54,0.15,0.3,9.2,6.74,0,-0.91,0.79,-3.25,0,0,10.67,3988.35,64.87,41.17,27.34,Low,0,0,0
26,Weekend,0,6.55,8.34,1,1,0,7.86,71.8,1.25,0.15,0.15,7.58,6.8,0,0.14,0.52,-3.45,0.7,0,10.8,4044.73,44.75,44.52,29.71,Low,0,0,0
26,Weekend,0,4.33,5.87,1,5,0,7.5,82.4,1.33,0.23,1.13,5.34,4.58,0,0.5,6.63,-5.38,2.5,0,18.6,5861.39,98.93,40.2,26.66,Low,0,0,0
26,Weekend,0,4.16,7.26,0,2,0,8.3,77.6,1.7,0,0.47,72.6,4.16,0,-0.3,3.04,-5.19,0,0,18.22,5607.89,69.61,42.55,28.32,Low,0,0,0
26,Weekend,0,3,5.75,1,3,0,7.87,67.9,1.85,0.32,0.97,5.23,3.25,0,0.13,5.12,-6.06,0.65,0,21.9,5432,83.02,45.85,30.65,Low,0,0,0
26,Weekday,1,8.12,12.11,4,5,1,6.93,68.3,1.47,0.49,0.61,2.95,10.12,1,1.07,-0.18,1.72,22.5,0,8.31,3132.69,59.5,54.61,36.85,Low,0,0,0.81
27,Weekend,0,3.87,7.47,0,3,1,8.64,92.3,1.88,0,0.76,74.7,4.87,0,-0.64,4.17,-5.49,0,0,23.25,6848.66,65.32,12.88,7.34,Low,0,0,0.39
27,Weekday,1,9.38,12.82,3,4,0,7.15,89.8,1.35,0.32,0.42,4.14,10.13,1,0.85,-1.67,2.09,25.2,0,9.47,3364.51,64.1,22.11,13.87,Low,0,0,0
27,Weekend,0,3,6.94,0,2,1,6.98,82.8,2.24,0,0.65,69.4,4,0,1.02,2.04,-3.53,5.1,0,26.71,6624,44.35,26.63,17.06,Low,0,0,0.3
27,Weekday,1,8.17,9.72,4,2,1,7.87,64,1.18,0.48,0.24,2.37,10.17,1,0.13,0.15,-2.08,0.65,0,7.74,2914.13,30.35,42.74,28.45,Low,0,0,0.82
27,Weekday,1,8.49,11.91,5,1,0,6.17,58.9,1.39,0.58,0.12,2.34,9.74,1,1.83,-4.74,2.66,35.7,0,6.86,2556.26,24.32,54.81,36.99,Low,0,0,0
27,Weekend,0,3,5.4,2,4,1,5.89,62.6,1.74,0.65,1.29,2.57,4.5,0,2.11,4.49,-3.43,10.55,0,20.19,5008,60.18,55.47,37.46,Low,0,0,0.3
27,Weekend,0,4.54,8.37,0,2,0,6.54,59.5,1.8,0,0.43,83.7,4.54,0,1.46,0.17,-1.44,7.3,0,12.82,4149.13,54.89,58.91,39.89,Low,0,0,0
27,Weekday,1,8.86,10.65,2,1,1,7.04,67.1,1.19,0.22,0.11,5.07,10.36,0,0.96,-2.61,0.09,5.7,0,7.49,2746.63,9.36,65.03,44.22,Low,0,0,0.89
